system	surface	frame	state	role	status	source_path	repo_path	size_bytes	notes
cmp	aluminium	frame14	dry	primary		/data/Seafile/cmp/al_surf/frames/frame14/dry/cmp_al_frame14_dry.opt	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame14/dry/cmp_al_frame14_dry.opt	129716	
cmp	aluminium	frame14	dry	primary	normal	/data/Seafile/cmp/al_surf/frames/frame14/dry/cmp_al_frame14_dry.out	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame14/dry/cmp_al_frame14_dry.out	1317608	
cmp	aluminium	frame14	dry	primary		/data/Seafile/cmp/al_surf/frames/frame14/dry/cmp_al_frame14_dry.xyz	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame14/dry/cmp_al_frame14_dry.xyz	12116	
cmp	aluminium	frame14	dry	primary		/data/Seafile/cmp/al_surf/frames/frame14/dry/cmp_al_frame14_dry_trj.xyz	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame14/dry/cmp_al_frame14_dry_trj.xyz	45816	
cmp	aluminium	frame15	initial	primary		/data/Seafile/cmp/al_surf/frames/frame15/frame15.xyz	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/initial/frame15.xyz	11864	
cmp	aluminium	frame15	solvated	primary		/data/Seafile/cmp/al_surf/frames/frame15/cmp_al_frame15.bibtex	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/solvated/cmp_al_frame15.bibtex	4659	
cmp	aluminium	frame15	solvated	primary		/data/Seafile/cmp/al_surf/frames/frame15/cmp_al_frame15.cpcm_corr	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/solvated/cmp_al_frame15.cpcm_corr	235641	
cmp	aluminium	frame15	solvated	primary		/data/Seafile/cmp/al_surf/frames/frame15/cmp_al_frame15.densitiesinfo	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/solvated/cmp_al_frame15.densitiesinfo	1838	
cmp	aluminium	frame15	solvated	primary		/data/Seafile/cmp/al_surf/frames/frame15/cmp_al_frame15.engrad	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/solvated/cmp_al_frame15.engrad	18100	
cmp	aluminium	frame15	solvated	primary		/data/Seafile/cmp/al_surf/frames/frame15/cmp_al_frame15.inp	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/solvated/cmp_al_frame15.inp	586	
cmp	aluminium	frame15	solvated	primary		/data/Seafile/cmp/al_surf/frames/frame15/cmp_al_frame15.opt	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/solvated/cmp_al_frame15.opt	121912	
cmp	aluminium	frame15	solvated	primary	normal	/data/Seafile/cmp/al_surf/frames/frame15/cmp_al_frame15.out	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/solvated/cmp_al_frame15.out	10389449	
cmp	aluminium	frame15	solvated	primary		/data/Seafile/cmp/al_surf/frames/frame15/cmp_al_frame15.xyz	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/solvated/cmp_al_frame15.xyz	12108	
cmp	aluminium	frame15	solvated	primary		/data/Seafile/cmp/al_surf/frames/frame15/cmp_al_frame15_trj.xyz	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/solvated/cmp_al_frame15_trj.xyz	518704	
cmp	aluminium	frame15	solvated	primary		/data/Seafile/cmp/al_surf/frames/frame15/frame15.xyz	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/solvated/frame15.xyz	11864	
cmp	aluminium	frame15	dry	primary		/data/Seafile/cmp/al_surf/frames/frame15/dry/cmp_al_frame15.xyz	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/dry/cmp_al_frame15.xyz	12108	
cmp	aluminium	frame15	dry	primary		/data/Seafile/cmp/al_surf/frames/frame15/dry/cmp_al_frame15_dry.bibtex	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/dry/cmp_al_frame15_dry.bibtex	4334	
cmp	aluminium	frame15	dry	primary		/data/Seafile/cmp/al_surf/frames/frame15/dry/cmp_al_frame15_dry.densitiesinfo	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/dry/cmp_al_frame15_dry.densitiesinfo	1838	
cmp	aluminium	frame15	dry	primary		/data/Seafile/cmp/al_surf/frames/frame15/dry/cmp_al_frame15_dry.engrad	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/dry/cmp_al_frame15_dry.engrad	18100	
cmp	aluminium	frame15	dry	primary		/data/Seafile/cmp/al_surf/frames/frame15/dry/cmp_al_frame15_dry.inp	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/dry/cmp_al_frame15_dry.inp	581	
cmp	aluminium	frame15	dry	primary		/data/Seafile/cmp/al_surf/frames/frame15/dry/cmp_al_frame15_dry.opt	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/dry/cmp_al_frame15_dry.opt	131216	
cmp	aluminium	frame15	dry	primary	normal	/data/Seafile/cmp/al_surf/frames/frame15/dry/cmp_al_frame15_dry.out	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/dry/cmp_al_frame15_dry.out	8249469	
cmp	aluminium	frame15	dry	primary		/data/Seafile/cmp/al_surf/frames/frame15/dry/cmp_al_frame15_dry.xyz	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/dry/cmp_al_frame15_dry.xyz	12116	
cmp	aluminium	frame15	dry	primary		/data/Seafile/cmp/al_surf/frames/frame15/dry/cmp_al_frame15_dry_trj.xyz	data/primary_calculations/aluminium_surface/cmp/selected_frames/frame15/dry/cmp_al_frame15_dry_trj.xyz	397072	
gmp	canonical		docking	primary	not_normal	/data/Seafile/gmp/docking/docking.docker.struc1.preopt182.out	data/primary_calculations/canonical_surface/gmp/docking/raw/docking.docker.struc1.preopt182.out	668036	docking provenance used for frame selection
gmp	canonical		docking	primary	not_normal	/data/Seafile/gmp/docking/docking.docker.struc1.preopt198.out	data/primary_calculations/canonical_surface/gmp/docking/raw/docking.docker.struc1.preopt198.out	1696311	docking provenance used for frame selection
gmp	canonical		docking	primary	not_normal	/data/Seafile/gmp/docking/docking.docker.struc1.preopt72.out	data/primary_calculations/canonical_surface/gmp/docking/raw/docking.docker.struc1.preopt72.out	1635850	docking provenance used for frame selection
gmp	canonical		docking	primary		/data/Seafile/gmp/docking/docking.inp	data/primary_calculations/canonical_surface/gmp/docking/raw/docking.inp	118	docking provenance used for frame selection
gmp	canonical		docking	primary	normal	/data/Seafile/gmp/docking/docking.out	data/primary_calculations/canonical_surface/gmp/docking/raw/docking.out	24753	docking provenance used for frame selection
gmp	canonical		docking	primary		/data/Seafile/gmp/docking/flower_ring.xyz	data/primary_calculations/canonical_surface/gmp/docking/raw/flower_ring.xyz	9514	docking provenance used for frame selection
gmp	canonical	frame15	initial	primary		/data/Seafile/gmp/frames/frame15/frame15.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/initial/frame15.xyz	12095	
gmp	canonical	frame15	solvated	primary		/data/Seafile/gmp/frames/frame15/frame15.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/solvated/frame15.xyz	12095	
gmp	canonical	frame15	solvated	primary		/data/Seafile/gmp/frames/frame15/gmp_frame15.bibtex	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/solvated/gmp_frame15.bibtex	4659	
gmp	canonical	frame15	solvated	primary		/data/Seafile/gmp/frames/frame15/gmp_frame15.cpcm_corr	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/solvated/gmp_frame15.cpcm_corr	237817	
gmp	canonical	frame15	solvated	primary		/data/Seafile/gmp/frames/frame15/gmp_frame15.densitiesinfo	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/solvated/gmp_frame15.densitiesinfo	1838	
gmp	canonical	frame15	solvated	primary		/data/Seafile/gmp/frames/frame15/gmp_frame15.engrad	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/solvated/gmp_frame15.engrad	18436	
gmp	canonical	frame15	solvated	primary		/data/Seafile/gmp/frames/frame15/gmp_frame15.inp	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/solvated/gmp_frame15.inp	586	
gmp	canonical	frame15	solvated	primary		/data/Seafile/gmp/frames/frame15/gmp_frame15.opt	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/solvated/gmp_frame15.opt	136808	
gmp	canonical	frame15	solvated	primary	normal	/data/Seafile/gmp/frames/frame15/gmp_frame15.out	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/solvated/gmp_frame15.out	14315708	
gmp	canonical	frame15	solvated	primary		/data/Seafile/gmp/frames/frame15/gmp_frame15.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/solvated/gmp_frame15.xyz	12289	
gmp	canonical	frame15	solvated	primary		/data/Seafile/gmp/frames/frame15/gmp_frame15_trj.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/solvated/gmp_frame15_trj.xyz	679800	
gmp	canonical	frame15	dry	primary		/data/Seafile/gmp/frames/frame15/dry/gmp_frame15.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/dry/gmp_frame15.xyz	12289	
gmp	canonical	frame15	dry	primary		/data/Seafile/gmp/frames/frame15/dry/gmp_frame15_dry.bibtex	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/dry/gmp_frame15_dry.bibtex	4334	
gmp	canonical	frame15	dry	primary		/data/Seafile/gmp/frames/frame15/dry/gmp_frame15_dry.densitiesinfo	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/dry/gmp_frame15_dry.densitiesinfo	1838	
gmp	canonical	frame15	dry	primary		/data/Seafile/gmp/frames/frame15/dry/gmp_frame15_dry.engrad	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/dry/gmp_frame15_dry.engrad	18436	
gmp	canonical	frame15	dry	primary		/data/Seafile/gmp/frames/frame15/dry/gmp_frame15_dry.inp	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/dry/gmp_frame15_dry.inp	578	
gmp	canonical	frame15	dry	primary		/data/Seafile/gmp/frames/frame15/dry/gmp_frame15_dry.opt	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/dry/gmp_frame15_dry.opt	122440	
gmp	canonical	frame15	dry	primary	normal	/data/Seafile/gmp/frames/frame15/dry/gmp_frame15_dry.out	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/dry/gmp_frame15_dry.out	17411435	
gmp	canonical	frame15	dry	primary		/data/Seafile/gmp/frames/frame15/dry/gmp_frame15_dry.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/dry/gmp_frame15_dry.xyz	12330	
gmp	canonical	frame15	dry	primary		/data/Seafile/gmp/frames/frame15/dry/gmp_frame15_dry_trj.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame15/dry/gmp_frame15_dry_trj.xyz	893090	
gmp	canonical	frame16	initial	primary		/data/Seafile/gmp/frames/frame16/frame16.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/initial/frame16.xyz	12092	
gmp	canonical	frame16	solvated	primary		/data/Seafile/gmp/frames/frame16/frame16.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/solvated/frame16.xyz	12092	
gmp	canonical	frame16	solvated	primary		/data/Seafile/gmp/frames/frame16/gmp_frame16.bibtex	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/solvated/gmp_frame16.bibtex	4659	
gmp	canonical	frame16	solvated	primary		/data/Seafile/gmp/frames/frame16/gmp_frame16.cpcm_corr	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/solvated/gmp_frame16.cpcm_corr	240095	
gmp	canonical	frame16	solvated	primary		/data/Seafile/gmp/frames/frame16/gmp_frame16.densitiesinfo	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/solvated/gmp_frame16.densitiesinfo	1838	
gmp	canonical	frame16	solvated	primary		/data/Seafile/gmp/frames/frame16/gmp_frame16.engrad	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/solvated/gmp_frame16.engrad	18436	
gmp	canonical	frame16	solvated	primary		/data/Seafile/gmp/frames/frame16/gmp_frame16.inp	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/solvated/gmp_frame16.inp	586	
gmp	canonical	frame16	solvated	primary		/data/Seafile/gmp/frames/frame16/gmp_frame16.opt	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/solvated/gmp_frame16.opt	123452	
gmp	canonical	frame16	solvated	primary	normal	/data/Seafile/gmp/frames/frame16/gmp_frame16.out	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/solvated/gmp_frame16.out	9001876	
gmp	canonical	frame16	solvated	primary		/data/Seafile/gmp/frames/frame16/gmp_frame16.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/solvated/gmp_frame16.xyz	12289	
gmp	canonical	frame16	solvated	primary		/data/Seafile/gmp/frames/frame16/gmp_frame16_trj.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/solvated/gmp_frame16_trj.xyz	448050	
gmp	canonical	frame16	dry	primary		/data/Seafile/gmp/frames/frame16/dry/gmp_frame16.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/dry/gmp_frame16.xyz	12289	
gmp	canonical	frame16	dry	primary		/data/Seafile/gmp/frames/frame16/dry/gmp_frame16_dry.bibtex	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/dry/gmp_frame16_dry.bibtex	4334	
gmp	canonical	frame16	dry	primary		/data/Seafile/gmp/frames/frame16/dry/gmp_frame16_dry.densitiesinfo	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/dry/gmp_frame16_dry.densitiesinfo	1838	
gmp	canonical	frame16	dry	primary		/data/Seafile/gmp/frames/frame16/dry/gmp_frame16_dry.engrad	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/dry/gmp_frame16_dry.engrad	18436	
gmp	canonical	frame16	dry	primary		/data/Seafile/gmp/frames/frame16/dry/gmp_frame16_dry.inp	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/dry/gmp_frame16_dry.inp	578	
gmp	canonical	frame16	dry	primary		/data/Seafile/gmp/frames/frame16/dry/gmp_frame16_dry.opt	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/dry/gmp_frame16_dry.opt	132300	
gmp	canonical	frame16	dry	primary	normal	/data/Seafile/gmp/frames/frame16/dry/gmp_frame16_dry.out	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/dry/gmp_frame16_dry.out	13078750	
gmp	canonical	frame16	dry	primary		/data/Seafile/gmp/frames/frame16/dry/gmp_frame16_dry.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/dry/gmp_frame16_dry.xyz	12293	
gmp	canonical	frame16	dry	primary		/data/Seafile/gmp/frames/frame16/dry/gmp_frame16_dry_trj.xyz	data/primary_calculations/canonical_surface/gmp/selected_frames/frame16/dry/gmp_frame16_dry_trj.xyz	641507	
gmp	canonical	frame16	unconstrained	check		/data/Seafile/gmp/frames/frame16/unconstrained/frame16.xyz	data/primary_calculations/canonical_surface/gmp/checks/frame16/unconstrained/frame16.xyz	12092	non-primary check or exploratory calculation
gmp	canonical	frame16	unconstrained	check		/data/Seafile/gmp/frames/frame16/unconstrained/gmp_frame16 (copy).inp	data/primary_calculations/canonical_surface/gmp/checks/frame16/unconstrained/gmp_frame16 (copy).inp	101	non-primary check or exploratory calculation
gmp	canonical	frame16	unconstrained	check		/data/Seafile/gmp/frames/frame16/unconstrained/gmp_frame16.cpcm_corr	data/primary_calculations/canonical_surface/gmp/checks/frame16/unconstrained/gmp_frame16.cpcm_corr	231323	non-primary check or exploratory calculation
gmp	canonical	frame16	unconstrained	check		/data/Seafile/gmp/frames/frame16/unconstrained/gmp_frame16.densitiesinfo	data/primary_calculations/canonical_surface/gmp/checks/frame16/unconstrained/gmp_frame16.densitiesinfo	1838	non-primary check or exploratory calculation
gmp	canonical	frame16	unconstrained	check		/data/Seafile/gmp/frames/frame16/unconstrained/gmp_frame16.opt	data/primary_calculations/canonical_surface/gmp/checks/frame16/unconstrained/gmp_frame16.opt	149252	non-primary check or exploratory calculation
gmp	canonical	frame16	unconstrained	check	not_normal	/data/Seafile/gmp/frames/frame16/unconstrained/gmp_frame16.out	data/primary_calculations/canonical_surface/gmp/checks/frame16/unconstrained/gmp_frame16.out	17375132	non-primary check or exploratory calculation
gmp	canonical	frame16	unconstrained	check		/data/Seafile/gmp/frames/frame16/unconstrained/gmp_frame16.xyz	data/primary_calculations/canonical_surface/gmp/checks/frame16/unconstrained/gmp_frame16.xyz	12267	non-primary check or exploratory calculation
gmp	canonical	frame16	unconstrained	check		/data/Seafile/gmp/frames/frame16/unconstrained/gmp_frame16_trj.xyz	data/primary_calculations/canonical_surface/gmp/checks/frame16/unconstrained/gmp_frame16_trj.xyz	811125	non-primary check or exploratory calculation
gmp	aluminium		docking	primary	not_normal	/data/Seafile/gmp/al_surf/al_docking_complete/docking.docker.struc1.preopt101.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete/docking.docker.struc1.preopt101.out	1575362	docking provenance used for frame selection
gmp	aluminium		docking	primary		/data/Seafile/gmp/al_surf/al_docking_complete/docking.inp	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete/docking.inp	134	docking provenance used for frame selection
gmp	aluminium		docking	primary	normal	/data/Seafile/gmp/al_surf/al_docking_complete/docking.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete/docking.out	26333	docking provenance used for frame selection
gmp	aluminium		docking	primary		/data/Seafile/gmp/al_surf/al_docking_complete/flower_ring_al.xyz	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete/flower_ring_al.xyz	9539	docking provenance used for frame selection
gmp	aluminium		docking	primary	not_normal	/data/Seafile/gmp/al_surf/al_docking_complete_nopt_100/docking_gmp_al_surf.docker.struc1.preopt101.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_100/docking_gmp_al_surf.docker.struc1.preopt101.out	1575362	docking provenance used for frame selection
gmp	aluminium		docking	primary	not_normal	/data/Seafile/gmp/al_surf/al_docking_complete_nopt_100/docking_gmp_al_surf.docker.struc1.preopt639.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_100/docking_gmp_al_surf.docker.struc1.preopt639.out	1938270	docking provenance used for frame selection
gmp	aluminium		docking	primary	not_normal	/data/Seafile/gmp/al_surf/al_docking_complete_nopt_100/docking_gmp_al_surf.docker.struc1.preopt769.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_100/docking_gmp_al_surf.docker.struc1.preopt769.out	758766	docking provenance used for frame selection
gmp	aluminium		docking	primary	not_normal	/data/Seafile/gmp/al_surf/al_docking_complete_nopt_100/docking_gmp_al_surf.docker.struc1.preopt962.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_100/docking_gmp_al_surf.docker.struc1.preopt962.out	1635827	docking provenance used for frame selection
gmp	aluminium		docking	primary		/data/Seafile/gmp/al_surf/al_docking_complete_nopt_100/docking_gmp_al_surf.inp	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_100/docking_gmp_al_surf.inp	135	docking provenance used for frame selection
gmp	aluminium		docking	primary	normal	/data/Seafile/gmp/al_surf/al_docking_complete_nopt_100/docking_gmp_al_surf.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_100/docking_gmp_al_surf.out	31262	docking provenance used for frame selection
gmp	aluminium		docking	primary		/data/Seafile/gmp/al_surf/al_docking_complete_nopt_100/flower_ring_al.xyz	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_100/flower_ring_al.xyz	9539	docking provenance used for frame selection
gmp	aluminium		docking	primary	not_normal	/data/Seafile/gmp/al_surf/al_docking_complete_nopt_50/docking.docker.struc1.preopt101.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_50/docking.docker.struc1.preopt101.out	1575362	docking provenance used for frame selection
gmp	aluminium		docking	primary	not_normal	/data/Seafile/gmp/al_surf/al_docking_complete_nopt_50/docking.docker.struc1.preopt639.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_50/docking.docker.struc1.preopt639.out	1938270	docking provenance used for frame selection
gmp	aluminium		docking	primary	not_normal	/data/Seafile/gmp/al_surf/al_docking_complete_nopt_50/docking.docker.struc1.preopt769.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_50/docking.docker.struc1.preopt769.out	758766	docking provenance used for frame selection
gmp	aluminium		docking	primary		/data/Seafile/gmp/al_surf/al_docking_complete_nopt_50/docking.inp	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_50/docking.inp	134	docking provenance used for frame selection
gmp	aluminium		docking	primary	normal	/data/Seafile/gmp/al_surf/al_docking_complete_nopt_50/docking.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_50/docking.out	28741	docking provenance used for frame selection
gmp	aluminium		docking	primary		/data/Seafile/gmp/al_surf/al_docking_complete_nopt_50/flower_ring_al.xyz	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_complete_nopt_50/flower_ring_al.xyz	9539	docking provenance used for frame selection
gmp	aluminium		docking	primary		/data/Seafile/gmp/al_surf/al_docking_no_viable/docking.inp	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_no_viable/docking.inp	122	docking provenance used for frame selection
gmp	aluminium		docking	primary	normal	/data/Seafile/gmp/al_surf/al_docking_no_viable/docking.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_no_viable/docking.out	24665	docking provenance used for frame selection
gmp	aluminium		docking	primary		/data/Seafile/gmp/al_surf/al_docking_no_viable/flower_ring_al.xyz	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_no_viable/flower_ring_al.xyz	9539	docking provenance used for frame selection
gmp	aluminium		docking	primary		/data/Seafile/gmp/al_surf/al_docking_nopt/docking.inp	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_nopt/docking.inp	132	docking provenance used for frame selection
gmp	aluminium		docking	primary	normal	/data/Seafile/gmp/al_surf/al_docking_nopt/docking.out	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_nopt/docking.out	24710	docking provenance used for frame selection
gmp	aluminium		docking	primary		/data/Seafile/gmp/al_surf/al_docking_nopt/flower_ring_al.xyz	data/primary_calculations/aluminium_surface/gmp/docking/al_docking_nopt/flower_ring_al.xyz	9539	docking provenance used for frame selection
gmp	aluminium	frame35	initial	primary		/data/Seafile/gmp/al_surf/frames/frame35/frame35.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/initial/frame35.xyz	12070	
gmp	aluminium	frame35	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame35/frame35.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/solvated/frame35.xyz	12070	
gmp	aluminium	frame35	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame35/gmp_al_frame35.bibtex	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/solvated/gmp_al_frame35.bibtex	4659	
gmp	aluminium	frame35	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame35/gmp_al_frame35.cpcm_corr	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/solvated/gmp_al_frame35.cpcm_corr	236304	
gmp	aluminium	frame35	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame35/gmp_al_frame35.densitiesinfo	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/solvated/gmp_al_frame35.densitiesinfo	1838	
gmp	aluminium	frame35	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame35/gmp_al_frame35.engrad	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/solvated/gmp_al_frame35.engrad	18436	
gmp	aluminium	frame35	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame35/gmp_al_frame35.inp	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/solvated/gmp_al_frame35.inp	586	
gmp	aluminium	frame35	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame35/gmp_al_frame35.opt	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/solvated/gmp_al_frame35.opt	122136	
gmp	aluminium	frame35	solvated	primary	normal	/data/Seafile/gmp/al_surf/frames/frame35/gmp_al_frame35.out	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/solvated/gmp_al_frame35.out	7917355	
gmp	aluminium	frame35	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame35/gmp_al_frame35.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/solvated/gmp_al_frame35.xyz	12333	
gmp	aluminium	frame35	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame35/gmp_al_frame35_trj.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/solvated/gmp_al_frame35_trj.xyz	396219	
gmp	aluminium	frame35	dry	primary		/data/Seafile/gmp/al_surf/frames/frame35/dry/gmp_al_frame35.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/dry/gmp_al_frame35.xyz	12333	
gmp	aluminium	frame35	dry	primary		/data/Seafile/gmp/al_surf/frames/frame35/dry/gmp_al_frame35_dry.bibtex	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/dry/gmp_al_frame35_dry.bibtex	4334	
gmp	aluminium	frame35	dry	primary		/data/Seafile/gmp/al_surf/frames/frame35/dry/gmp_al_frame35_dry.densitiesinfo	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/dry/gmp_al_frame35_dry.densitiesinfo	1838	
gmp	aluminium	frame35	dry	primary		/data/Seafile/gmp/al_surf/frames/frame35/dry/gmp_al_frame35_dry.engrad	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/dry/gmp_al_frame35_dry.engrad	18436	
gmp	aluminium	frame35	dry	primary		/data/Seafile/gmp/al_surf/frames/frame35/dry/gmp_al_frame35_dry.inp	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/dry/gmp_al_frame35_dry.inp	581	
gmp	aluminium	frame35	dry	primary		/data/Seafile/gmp/al_surf/frames/frame35/dry/gmp_al_frame35_dry.opt	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/dry/gmp_al_frame35_dry.opt	121740	
gmp	aluminium	frame35	dry	primary	normal	/data/Seafile/gmp/al_surf/frames/frame35/dry/gmp_al_frame35_dry.out	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/dry/gmp_al_frame35_dry.out	17159055	
gmp	aluminium	frame35	dry	primary		/data/Seafile/gmp/al_surf/frames/frame35/dry/gmp_al_frame35_dry.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/dry/gmp_al_frame35_dry.xyz	12296	
gmp	aluminium	frame35	dry	primary		/data/Seafile/gmp/al_surf/frames/frame35/dry/gmp_al_frame35_dry_trj.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame35/dry/gmp_al_frame35_dry_trj.xyz	896912	
gmp	aluminium	frame59	initial	primary		/data/Seafile/gmp/al_surf/frames/frame59/frame59.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/initial/frame59.xyz	12089	
gmp	aluminium	frame59	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame59/frame59.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/solvated/frame59.xyz	12089	
gmp	aluminium	frame59	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame59/gmp_al_frame59.bibtex	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/solvated/gmp_al_frame59.bibtex	4659	
